clave_municipio,clave_entidad,entidad,municipio,lista_nominal,total_votos,participacion,votos_shh,votos_fcm,votos_mc,votos_otros,pct_shh,pct_fcm,pct_mc,ventaja_shh
29059,29,Tlaxcala,Santa Cruz Quilehtla,5712,4350,76.1555,3661,242,360,87,84.1609,5.5632,8.2759,75.885
29060,29,Tlaxcala,Santa Isabel Xiloxoxtla,3721,3127,84.0365,2109,394,546,78,67.4448,12.5999,17.4608,49.984
30001,30,Veracruz,Acajete,7448,4658,62.5403,2672,1312,537,137,57.3637,28.1666,11.5286,29.1971
30002,30,Veracruz,Acatlan,2598,1734,66.7436,1129,411,163,31,65.1096,23.7024,9.4002,41.4072
30003,30,Veracruz,Acayucan,63282,37379,59.0673,27722,6908,1815,934,74.1646,18.481,4.8557,55.6836
30004,30,Veracruz,Actopan,32636,19366,59.3394,13729,3770,1392,475,70.8923,19.4671,7.1879,51.4252
30005,30,Veracruz,Acula,4193,2708,64.5838,2167,354,122,65,80.0222,13.0724,4.5052,66.9498
30006,30,Veracruz,Acultzingo,15983,9328,58.362,7617,788,643,280,81.6574,8.4477,6.8932,73.2097
30007,30,Veracruz,Camaron de Tejeda,5167,3697,71.5502,2713,727,168,89,73.3838,19.6646,4.5442,53.7192
30008,30,Veracruz,Alpatlahuac,6982,4005,57.3618,2245,1170,398,192,56.0549,29.2135,9.9376,26.8414
30009,30,Veracruz,Alto Lucero de Gutierrez Barrios,22303,13846,62.0813,9490,2383,1565,408,68.5397,17.2107,11.3029,51.329
30010,30,Veracruz,Altotonga,45775,27728,60.5745,18984,4940,2772,1032,68.4651,17.8159,9.9971,50.6492
30011,30,Veracruz,Alvarado,44158,26341,59.6517,15052,8919,1585,785,57.1429,33.8598,6.0172,23.2831
30012,30,Veracruz,Amatitlan,6067,3752,61.8428,2984,488,197,83,79.5309,13.0064,5.2505,66.5245
30013,30,Veracruz,Naranjos Amatlan,19074,12861,67.4269,9007,2563,1028,263,70.0334,19.9285,7.9932,50.1049
30014,30,Veracruz,Amatlan de los Reyes,32419,19558,60.3288,14246,3119,1748,445,72.8398,15.9474,8.9375,56.8924
30015,30,Veracruz,Angel R. Cabada,25615,14617,57.0642,11007,2544,671,395,75.3027,17.4044,4.5905,57.8983
30016,30,Veracruz,Antigua--La,24758,14820,59.8594,10032,2679,1815,294,67.6923,18.0769,12.247,49.6154
30017,30,Veracruz,Apazapan,3526,2447,69.3988,1729,455,204,59,70.6579,18.5942,8.3367,52.0637
30018,30,Veracruz,Aquila,1648,1006,61.0437,672,168,135,31,66.7992,16.6998,13.4195,50.0994
30019,30,Veracruz,Astacinga,5076,2835,55.8511,1628,934,166,107,57.425,32.9453,5.8554,24.4797
30020,30,Veracruz,Atlahuilco,8119,5016,61.781,3059,1233,464,260,60.9848,24.5813,9.2504,36.4035
30021,30,Veracruz,Atoyac,17236,10186,59.0972,7493,1678,810,205,73.5618,16.4736,7.9521,57.0882
30022,30,Veracruz,Atzacan,15897,10628,66.8554,7660,1437,1145,386,72.0738,13.5209,10.7734,58.5529
30023,30,Veracruz,Atzalan,36635,21459,58.5751,13552,5942,1209,756,63.153,27.69,5.634,35.463
30024,30,Veracruz,Tlaltetela,12119,7830,64.6093,4511,2466,613,240,57.6117,31.4943,7.8289,26.1174
30025,30,Veracruz,Ayahualulco,16637,9848,59.1934,5340,3650,407,451,54.2242,37.0634,4.1328,17.1608
30026,30,Veracruz,Banderilla,20703,13816,66.7343,8025,3787,1709,295,58.0848,27.4102,12.3697,30.6746
30027,30,Veracruz,Benito Juarez,11760,7747,65.8759,4499,2480,405,363,58.0741,32.0124,5.2278,26.0617
30028,30,Veracruz,Boca del Rio,123222,83331,67.6267,35724,40177,6138,1292,42.87,48.2137,7.3658,-5.3437
30029,30,Veracruz,Calcahualco,9688,5244,54.1288,3089,1435,482,238,58.9054,27.3646,9.1915,31.5408
30030,30,Veracruz,Camerino Z. Mendoza,23682,15734,66.4386,10570,3223,1459,482,67.1794,20.4843,9.2729,46.6951
30031,30,Veracruz,Carrillo Puerto,13827,8580,62.0525,5798,1833,744,205,67.5758,21.3636,8.6713,46.2122
30032,30,Veracruz,Catemaco,37245,21267,57.1003,15465,3480,1665,657,72.7183,16.3634,7.829,56.3549
30033,30,Veracruz,Cazones de Herrera,18961,11400,60.1234,7693,2383,1014,310,67.4825,20.9035,8.8947,46.579
30034,30,Veracruz,Cerro Azul,17716,10533,59.4547,7649,1772,921,191,72.6194,16.8233,8.7439,55.7961
30035,30,Veracruz,Citlaltepetl,7500,4877,65.0267,2492,1993,251,141,51.097,40.8653,5.1466,10.2317
30036,30,Veracruz,Coacoatzintla,8262,4802,58.1215,3280,1024,381,117,68.3049,21.3244,7.9342,46.9805
30037,30,Veracruz,Coahuitlan,6129,3918,63.9256,3019,673,137,89,77.0546,17.1771,3.4967,59.8775
30038,30,Veracruz,Coatepec,72944,47304,64.8497,29700,11506,4902,1196,62.7854,24.3235,10.3628,38.4619
30039,30,Veracruz,Coatzacoalcos,239296,145067,60.6224,112088,20067,10578,2334,77.2664,13.8329,7.2918,63.4335
30040,30,Veracruz,Coatzintla,40007,22962,57.395,17199,2950,2318,495,74.902,12.8473,10.0949,62.0547
30041,30,Veracruz,Coetzala,1904,1301,68.3298,881,285,95,40,67.7171,21.9062,7.3021,45.8109
30042,30,Veracruz,Colipa,4747,3009,63.3874,2489,333,112,75,82.7185,11.0668,3.7222,71.6517
30043,30,Veracruz,Comapa,15355,9307,60.6122,5906,2571,524,306,63.4576,27.6244,5.6302,35.8332
30044,30,Veracruz,Cordoba,164410,104472,63.5436,67078,25001,10252,2141,64.2067,23.9308,9.8132,40.2759
30045,30,Veracruz,Cosamaloapan de Carpio,41261,25136,60.9195,18781,4157,1580,618,74.7175,16.538,6.2858,58.1795
30046,30,Veracruz,Cosautlan de Carvajal,11837,7103,60.0068,4754,1486,535,328,66.9295,20.9207,7.532,46.0088
30047,30,Veracruz,Coscomatepec de Bravo,40793,20412,50.038,11550,6076,1793,993,56.5844,29.7668,8.784,26.8176
30048,30,Veracruz,Cosoleacaque,89765,55044,61.3201,45087,6043,2970,944,81.9108,10.9785,5.3957,70.9323
30049,30,Veracruz,Cotaxtla,17021,11250,66.0948,7919,2453,612,266,70.3911,21.8044,5.44,48.5867
30050,30,Veracruz,Coxquihui,11624,7258,62.4398,4623,2045,336,254,63.6952,28.1758,4.6294,35.5194
30051,30,Veracruz,Coyutla,17372,11395,65.5941,9448,1084,530,333,82.9136,9.5129,4.6512,73.4007
30052,30,Veracruz,Cuichapa,9057,5871,64.8228,4325,1014,389,143,73.6672,17.2713,6.6258,56.3959
30053,30,Veracruz,Cuitlahuac,21063,12076,57.3328,8607,2212,957,300,71.2736,18.3173,7.9248,52.9563
30054,30,Veracruz,Chacaltianguis,8867,5721,64.5201,4567,734,265,155,79.8287,12.8299,4.6321,66.9988
30055,30,Veracruz,Chalma,9609,5682,59.1321,4468,863,185,166,78.6343,15.1883,3.2559,63.446
30056,30,Veracruz,Chiconamel,4856,2943,60.6054,2038,668,134,103,69.2491,22.6979,4.5532,46.5512
30057,30,Veracruz,Chiconquiaco,9965,6278,63.0005,4517,954,582,225,71.949700000000007,15.1959,9.2705,56.7538
30058,30,Veracruz,Chicontepec de Tejeda,39497,25238,63.8985,19326,3816,1293,803,76.575,15.1201,5.1232,61.4549
30059,30,Veracruz,Chinameca,13617,8180,60.072,6322,1239,417,202,77.2861,15.1467,5.0978,62.1394
30060,30,Veracruz,Chinampa de Gorostiza,10828,6306,58.2379,4658,1192,316,140,73.8662,18.9026,5.0111,54.9636
30061,30,Veracruz,Choapas--Las,56519,29326,51.887,22902,3941,1440,1043,78.0945,13.4386,4.9103,64.6559
30062,30,Veracruz,Chocaman,14920,9302,62.3458,6363,1609,1026,304,68.4046,17.2974,11.0299,51.1072
30063,30,Veracruz,Chontla,9486,6311,66.5296,3453,2297,346,215,54.714,36.3968,5.4825,18.3172
30064,30,Veracruz,Chumatlan,3233,1953,60.4083,1347,469,91,46,68.9708,24.0143,4.6595,44.9565
30065,30,Veracruz,Emiliano Zapata,59792,37800,63.2192,22432,10393,4288,687,59.3439,27.4947,11.3439,31.8492
30066,30,Veracruz,Espinal,20604,12604,61.1726,8784,2803,649,368,69.6922,22.239,5.1492000000000004,47.4532
30067,30,Veracruz,Filomeno Mata,11786,7336,62.2433,3459,2795,880,202,47.151,38.0998,11.9956,9.0512
30068,30,Veracruz,Fortin,51643,33404,64.6825,20949,8190,3596,669,62.714,24.518,10.7652,38.196
30069,30,Veracruz,Gutierrez Zamora,18375,11370,61.8776,7805,2232,1095,238,68.6456,19.6306,9.6306,49.015
30070,30,Veracruz,Hidalgotitlan,12886,7590,58.9011,6229,789,406,166,82.0685,10.3953,5.3491,71.6732
30071,30,Veracruz,Huatusco,44807,27690,61.7984,12646,10823,3289,932,45.6699,39.0863,11.8779,6.5836
30072,30,Veracruz,Huayacocotla,15283,9860,64.5161,6341,2456,589,474,64.3103,24.9087,5.9736,39.4016
30073,30,Veracruz,Hueyapan de Ocampo,30827,16498,53.518,12106,2954,941,497,73.3786,17.9052,5.7037,55.4734
30074,30,Veracruz,Huiloapan de Cuauhtemoc,5538,3344,60.3828,2394,472,415,63,71.5909,14.1148,12.4103,57.4761
30075,30,Veracruz,Ignacio de la Llave,13322,7129,53.513,4422,2000,398,309,62.0283,28.0544,5.5828,33.9739
30076,30,Veracruz,Ilamatlan,9483,5455,57.524,3709,1294,160,292,67.9927,23.7214,2.9331,44.2713
30077,30,Veracruz,Isla,29965,16508,55.0909,12204,2900,891,513,73.9278,17.5672,5.3974,56.3606
30078,30,Veracruz,Ixcatepec,8930,5981,66.9765,3608,1971,236,166,60.3244,32.9544,3.9458,27.37
30079,30,Veracruz,Ixhuacan de los Reyes,8137,4796,58.9406,2277,2031,283,205,47.4771,42.3478,5.9008,5.1293
30080,30,Veracruz,Ixhuatlan del Cafe,17433,9515,54.5804,6035,2182,987,311,63.4262,22.9322,10.3731,40.494
30081,30,Veracruz,Ixhuatlancillo,16972,9418,55.4914,6517,1687,910,304,69.1973,17.9125,9.6623,51.2848
30082,30,Veracruz,Ixhuatlan del Sureste,12052,7080,58.7454,5765,823,350,142,81.4266,11.6243,4.9435,69.8023
30083,30,Veracruz,Ixhuatlan de Madero,36285,22263,61.3559,14297,6134,868,964,64.2187,27.5524,3.8988,36.6663
30084,30,Veracruz,Ixmatlahuacan,4732,2800,59.1716,2121,422,180,77,75.75,15.0714,6.4286,60.6786
30085,30,Veracruz,Ixtaczoquitlan,51111,32442,63.4736,23347,5143,3260,692,71.9654,15.8529,10.0487,56.1125
30086,30,Veracruz,Jalacingo,30566,17266,56.4876,11968,2873,1872,553,69.3154,16.6396,10.8421,52.6758
30087,30,Veracruz,Xalapa,394211,254678,64.6045,134781,84824,29934,5139,52.9221,33.3064,11.7537,19.6157
30088,30,Veracruz,Jalcomulco,4264,2359,55.3236,1782,367,164,46,75.5405,15.5574,6.9521,59.9831
30089,30,Veracruz,Jaltipan de Morelos,28962,19282,66.5769,15544,2269,1180,289,80.614,11.7675,6.1197,68.8465
30090,30,Veracruz,Jamapa,8647,5034,58.2167,3218,1312,360,144,63.9253,26.0628,7.1514,37.8625
30091,30,Veracruz,Jesus Carranza,20166,10429,51.7158,8478,1253,402,296,81.2925,12.0146,3.8546,69.2779
30092,30,Veracruz,Xico,29064,17150,59.0077,11464,3902,1216,568,66.8455,22.7522,7.0904,44.0933
30093,30,Veracruz,Jilotepec,12213,7614,62.3434,5212,1441,789,172,68.4529,18.9257,10.3625,49.5272
30094,30,Veracruz,Juan Rodriguez Clara,26920,14217,52.812,10569,2605,589,454,74.3406,18.3231,4.1429,56.0175
30095,30,Veracruz,Juchique de Ferrer,11859,7129,60.1147,5639,854,425,211,79.0995,11.9792,5.9616,67.1203
30096,30,Veracruz,Landero y Coss,1436,1014,70.6128,645,324,38,7,63.6095,31.9527,3.7475,31.6568
30097,30,Veracruz,Lerdo de Tejada,15162,8731,57.5848,6451,1560,499,221,73.8862,17.8674,5.7153,56.0188
30098,30,Veracruz,Magdalena,2408,1588,65.9468,952,468,131,37,59.9496,29.471,8.2494,30.4786
30099,30,Veracruz,Maltrata,12655,7041,55.6381,5055,861,849,276,71.7938,12.2284,12.0579,59.5654
30100,30,Veracruz,Manlio Fabio Altamirano,17995,10805,60.0445,7941,1884,734,246,73.4938,17.4364,6.7932,56.0574
30101,30,Veracruz,Mariano Escobedo,24426,13661,55.9281,9160,2947,1150,404,67.0522,21.5724,8.4181,45.4798
30102,30,Veracruz,Martinez de la Torre,83265,46291,55.5948,33819,8013,3504,955,73.0574,17.3101,7.5695,55.7473
30103,30,Veracruz,Mecatlan,8507,5013,58.9279,3035,1491,270,217,60.5426,29.7427,5.386,30.7999
30104,30,Veracruz,Mecayapan,14207,7997,56.2892,5839,1608,355,195,73.0149,20.1075,4.4392,52.9074
30105,30,Veracruz,Medellin de Bravo,63505,36369,57.2695,22852,9962,2946,609,62.8337,27.3915,8.1003,35.4422
30106,30,Veracruz,Miahuatlan,3649,2114,57.9337,1866,153,71,24,88.2687,7.2375,3.3586,81.0312
30107,30,Veracruz,Minas--Las,2484,1316,52.9791,629,573,62,52,47.7964,43.541,4.7112,4.2554
30108,30,Veracruz,Minatitlan,120641,74644,61.8728,59508,9149,4671,1316,79.7224,12.2568,6.2577,67.4656
30109,30,Veracruz,Misantla,48454,28587,58.9982,21256,4675,1958,698,74.3555,16.3536,6.8493,58.0019
30110,30,Veracruz,Mixtla de Altamirano,8393,4127,49.1719,1146,2632,137,212,27.7684,63.7751,3.3196,-36.0067
30111,30,Veracruz,Moloacan,12266,7464,60.8511,6026,988,316,134,80.7342,13.2369,4.2337,67.4973
30112,30,Veracruz,Naolinco,16982,10445,61.5063,6581,2582,1046,236,63.0062,24.72,10.0144,38.2862
30113,30,Veracruz,Naranjal,3579,2327,65.0182,1310,709,246,62,56.2957,30.4684,10.5716,25.8273
30114,30,Veracruz,Nautla,8089,5093,62.962,3820,963,208,102,75.0049,18.9083,4.084,56.0966
30115,30,Veracruz,Nogales,35356,22280,63.0162,16408,3157,2240,475,73.6445,14.1697,10.0539,59.4748
30116,30,Veracruz,Oluta,11941,6744,56.4777,5253,1053,326,112,77.8915,15.6139,4.8339,62.2776
30117,30,Veracruz,Omealca,16876,10121,59.9727,7264,1846,671,340,71.7716,18.2393,6.6298,53.5323
30118,30,Veracruz,Orizaba,106008,74712,70.4777,46897,19314,7196,1305,62.7704,25.8513,9.6317,36.9191
30119,30,Veracruz,Otatitlan,4190,2352,56.1337,1625,543,120,64,69.0901,23.0867,5.102,46.0034
30120,30,Veracruz,Oteapan,10326,5806,56.227,4791,627,304,84,82.5181,10.7992,5.236,71.7189
30121,30,Veracruz,Ozuluama de Mascareñas,15980,9355,58.5419,5827,2594,628,306,62.2875,27.7285,6.713,34.559
30122,30,Veracruz,Pajapan,13606,7605,55.8945,5569,1269,575,192,73.2281,16.6864,7.5608,56.5417
30123,30,Veracruz,Panuco,69053,40977,59.3414,29549,7851,2548,1029,72.1112,19.1595,6.2181,52.9517
30124,30,Veracruz,Papantla de Olarte,124155,74518,60.0201,49912,15205,7648,1753,66.9798,20.4045,10.2633,46.5753
30125,30,Veracruz,Paso del Macho,23711,14729,62.1188,10098,3225,985,421,68.5586,21.8956,6.6875,46.663
30126,30,Veracruz,Paso de Ovejas,24938,13790,55.2971,10234,2137,1140,279,74.2132,15.4967,8.2669,58.7165
30127,30,Veracruz,Perla--La,17118,8580,50.1227,3063,4430,732,355,35.6993,51.6317,8.5315,-15.9324
30128,30,Veracruz,Perote,55105,35004,63.5224,23069,8078,2980,877,65.9039,23.0774,8.5133,42.8265
30129,30,Veracruz,Platon Sanchez,12993,7634,58.7547,4802,2171,392,269,62.9028,28.4386,5.1349,34.4642
30130,30,Veracruz,Playa Vicente,29687,16376,55.1622,11873,3045,848,610,72.5024,18.5943,5.1783,53.9081
30131,30,Veracruz,Poza Rica de Hidalgo,147018,93480,63.5841,65603,17396,8944,1537,70.1786,18.6093,9.5678,51.5693
30132,30,Veracruz,Vigas de Ramirez--Las,14578,8934,61.2841,6458,1333,915,228,72.2857,14.9205,10.2418,57.3652
30133,30,Veracruz,Pueblo Viejo,37161,20374,54.8263,15616,2939,1380,439,76.6467,14.4252,6.7733,62.2215
30134,30,Veracruz,Puente Nacional,17339,10688,61.6414,8026,1659,795,208,75.0936,15.5221,7.4382,59.5715
30135,30,Veracruz,Rafael Delgado,16047,9784,60.9709,6597,1932,1047,208,67.4264,19.7465,10.7011,47.6799
30136,30,Veracruz,Rafael Lucio,6666,4350,65.2565,2942,936,388,84,67.6322,21.5172,8.9195,46.115
30137,30,Veracruz,Reyes--Los,4335,2618,60.3922,1205,1088,196,129,46.0275,41.5584,7.4866,4.4691
30138,30,Veracruz,Rio Blanco,34510,23035,66.7488,16272,4088,2290,385,70.6403,17.7469,9.9414,52.8934
30139,30,Veracruz,Saltabarranca,4875,2879,59.0564,2129,535,131,84,73.9493,18.5828,4.5502,55.3665
30140,30,Veracruz,San Andres Tenejapan,2210,1193,53.9819,586,375,202,30,49.1199,31.4334,16.9321,17.6865
30141,30,Veracruz,San Andres Tuxtla,124324,59149,47.5765,39437,12550,5059,2103,66.674,21.2176,8.553,45.4564
30142,30,Veracruz,San Juan Evangelista,24147,13799,57.1458,11580,1392,463,364,83.9191,10.0877,3.3553,73.8314
30143,30,Veracruz,Santiago Tuxtla,44500,26056,58.5528,18053,5258,1688,1057,69.2854,20.1796,6.4784,49.1058
30144,30,Veracruz,Sayula de Aleman,23125,13272,57.3924,11030,1326,597,319,83.1073,9.991,4.4982,73.1163
30145,30,Veracruz,Soconusco,10593,6061,57.217,5000,580,383,98,82.4946,9.5694,6.3191,72.9252
30146,30,Veracruz,Sochiapa,3075,1991,64.748,967,758,214,52,48.568600000000004,38.0713,10.7484,10.4973
30147,30,Veracruz,Soledad Atzompa,15855,9383,59.1801,4241,3992,676,474,45.1988,42.545,7.2045,2.6538
30148,30,Veracruz,Soledad de Doblado,22609,13238,58.5519,9167,2879,868,324,69.2476,21.748,6.5569,47.4996
30149,30,Veracruz,Soteapan,25956,14266,54.9622,8515,4275,806,670,59.6874,29.9664,5.6498,29.721
30150,30,Veracruz,Tamalin,8491,5467,64.3858,3695,1362,293,117,67.5873,24.9131,5.3594,42.6742
30151,30,Veracruz,Tamiahua,16871,10482,62.1303,7595,2092,495,300,72.4575,19.958,4.7224,52.4995
30152,30,Veracruz,Tampico Alto,8978,5221,58.1533,3856,1016,235,114,73.8556,19.4599,4.5011,54.3957
30153,30,Veracruz,Tancoco,4356,2841,65.2204,2231,291,248,71,78.5287,10.2429,8.7293,68.2858
30154,30,Veracruz,Tantima,8618,5530,64.168,3623,1453,309,145,65.5154,26.2749,5.5877,39.2405
30155,30,Veracruz,Tantoyuca,71378,45736,64.0758,22458,20385,1746,1147,49.1036,44.571,3.8176,4.5326
30156,30,Veracruz,Tatatila,4242,2468,58.1801,1579,582,232,75,63.9789,23.5818,9.4003,40.3971
30157,30,Veracruz,Castillo de Teayo,15025,9298,61.8835,6915,1564,549,270,74.3708,16.8208,5.9045,57.55
30158,30,Veracruz,Tecolutla,19298,13617,70.5617,9915,2465,901,336,72.8134,18.1024,6.6167,54.711
30159,30,Veracruz,Tehuipango,18752,10253,54.6768,3297,6045,319,592,32.1564,58.9584,3.1113,-26.802
30160,30,Veracruz,Alamo Temapache,80540,45269,56.2069,30937,8615,4339,1378,68.3404,19.0307,9.5849,49.3097
30161,30,Veracruz,Tempoal de Sanchez,25061,14597,58.2459,9628,3678,749,542,65.9588,25.197,5.1312,40.7618
30162,30,Veracruz,Tenampa,5293,3216,60.7595,2389,511,171,145,74.2848,15.8893,5.3172,58.3955
30163,30,Veracruz,Tenochtitlan,4237,2285,53.9297,1835,303,103,44,80.3063,13.2604,4.5077,67.0459
30164,30,Veracruz,Teocelo,12938,8002,61.8488,5841,1206,714,241,72.9943,15.0712,8.9228,57.9231
30165,30,Veracruz,Tepatlaxco,6915,4741,68.5611,2735,1614,282,110,57.6883,34.0435,5.9481,23.6448
30166,30,Veracruz,Tepetlan,7646,4404,57.5987,3093,737,440,134,70.2316,16.7348,9.9909,53.4968
30167,30,Veracruz,Tepetzintla,10581,6798,64.2472,4742,1399,499,158,69.7558,20.5796,7.3404,49.1762
30168,30,Veracruz,Tequila,11276,6850,60.7485,4014,2111,407,318,58.5985,30.8175,5.9416,27.781
30169,30,Veracruz,Jose Azueta,17679,9814,55.5122,7416,1595,489,314,75.5655,16.2523,4.9827,59.3132
30170,30,Veracruz,Texcatepec,7830,5302,67.7139,2437,2544,142,179,45.9638,47.9819,2.6782,-2.0181
30171,30,Veracruz,Texhuacan,4368,2453,56.1584,1456,685,182,130,59.3559,27.925,7.4195,31.4309
30172,30,Veracruz,Texistepec,14064,9099,64.6971,8023,660,266,150,88.1745,7.2535,2.9234,80.921
30173,30,Veracruz,Tezonapa,39194,21789,55.5927,15555,4156,1277,801,71.3892,19.0738,5.8608,52.3154
30174,30,Veracruz,Tierra Blanca,74586,40420,54.1925,26875,9202,3264,1079,66.4894,22.766,8.0752,43.7234
30175,30,Veracruz,Tihuatlan,68243,39405,57.7422,29116,6190,2977,1122,73.8891,15.7087,7.5549,58.1804
30176,30,Veracruz,Tlacojalpan,3520,1996,56.7045,1614,259,86,37,80.8617,12.976,4.3086,67.8857
30177,30,Veracruz,Tlacolulan,8627,5242,60.7627,3068,1518,528,128,58.5273,28.9584,10.0725,29.5689
30178,30,Veracruz,Tlacotalpan,10114,6433,63.6049,4049,1505,629,250,62.9411,23.395,9.7777,39.5461
30179,30,Veracruz,Tlacotepec de Mejia,3445,2172,63.0479,1364,636,130,42,62.7993,29.2818,5.9853,33.5175
30180,30,Veracruz,Tlachichilco,8268,4998,60.4499,2993,1564,237,204,59.884,31.2925,4.7419,28.5915
30181,30,Veracruz,Tlalixcoyan,28373,16910,59.5989,10939,4397,1010,564,64.6895,26.0024,5.9728,38.6871
30182,30,Veracruz,Tlalnelhuayocan,14926,8663,58.0397,5142,2186,1069,266,59.3559,25.2338,12.3398,34.1221
30183,30,Veracruz,Tlapacoyan,45160,22984,50.8946,16807,3458,2065,654,73.1248,15.0452,8.9845,58.0796
30184,30,Veracruz,Tlaquilpa,14281,9656,67.6143,6282,2795,332,247,65.058,28.9457,3.4383,36.1123
30185,30,Veracruz,Tlilapan,4278,842,19.6821,480,272,63,27,57.0071,32.304,7.4822,24.7031
30186,30,Veracruz,Tomatlan,5616,3557,63.3369,2431,594,441,91,68.3441,16.6995,12.3981,51.6446
30187,30,Veracruz,Tonayan,4493,2235,49.744,1537,493,164,41,68.7696,22.0582,7.3378,46.7114
30188,30,Veracruz,Totutla,13295,8336,62.7003,4809,2325,896,306,57.6895,27.8911,10.7486,29.7984
30189,30,Veracruz,Tuxpam de Rodriguez Cano,116497,66359,56.962,44011,13732,7281,1335,66.3226,20.6935,10.9721,45.6291
30190,30,Veracruz,Tuxtilla,1945,1506,77.4293,1180,241,52,33,78.3533,16.0027,3.4529,62.3506
30191,30,Veracruz,Ursulo Galvan,24317,14982,61.6112,11519,2016,1196,251,76.8856,13.4561,7.9829,63.4295
30192,30,Veracruz,Vega de Alatorre,15198,9695,63.7913,7469,1495,542,189,77.0397,15.4203,5.5905,61.6194
30193,30,Veracruz,Veracruz,485497,294251,60.6082,168012,93963,27487,4789,57.0982,31.9329,9.3413,25.1653
30194,30,Veracruz,Villa Aldama,9010,5445,60.4329,4013,838,460,134,73.7006,15.3903,8.4481,58.3103
30195,30,Veracruz,Xoxocotla,4203,2617,62.265,1939,489,99,90,74.0925,18.6855,3.783,55.407
30196,30,Veracruz,Yanga,13899,8343,60.0259,5920,1526,693,204,70.9577,18.2908,8.3064,52.6669
30197,30,Veracruz,Yecuatla,8401,5181,61.6712,4277,529,226,149,82.5516,10.2104,4.3621,72.3412
30198,30,Veracruz,Zacualpan,4875,3262,66.9128,2178,758,185,141,66.7689,23.2373,5.6714,43.5316
30199,30,Veracruz,Zaragoza,8640,5138,59.4676,4138,622,133,245,80.5372,12.1059,2.5886,68.4313
30200,30,Veracruz,Zentla,10079,6045,59.9762,3087,2103,643,212,51.067,34.7891,10.6369,16.2779
30201,30,Veracruz,Zongolica,34152,18195,53.2765,10165,5579,1416,1035,55.867,30.6623,7.7824,25.2047
30202,30,Veracruz,Zontecomatlan de Lopez y Fuentes,9921,5756,58.0183,3359,1706,337,354,58.3565,29.6386,5.8548,28.7179
30203,30,Veracruz,Zozocolco de Hidalgo,9795,6033,61.5926,3767,1837,272,157,62.4399,30.4492,4.5085,31.9907
30204,30,Veracruz,Agua Dulce,32297,19791,61.2781,17028,1551,853,359,86.0391,7.8369,4.31,78.2022
30205,30,Veracruz,Higo--El,14737,9963,67.6053,7504,1796,452,211,75.3187,18.0267,4.5368,57.292
30206,30,Veracruz,Nanchital de Lazaro Cardenas del Rio,21745,14346,65.9738,11488,1764,902,192,80.0781,12.2961,6.2875,67.782
30207,30,Veracruz,Tres Valles,31893,18278,57.3104,13114,3528,1157,479,71.7475,19.3019,6.33,52.4456
30208,30,Veracruz,Carlos A. Carrillo,16516,9320,56.4301,7575,1079,436,230,81.2768,11.5773,4.6781,69.6995
30209,30,Veracruz,Tatahuicapan de Juarez,11985,6686,55.7864,4145,1932,321,288,61.9952,28.8962,4.8011,33.099
30210,30,Veracruz,Uxpanapa,20857,12591,60.3682,10360,1386,503,342,82.281,11.0079,3.9949,71.2731
30211,30,Veracruz,San Rafael,24096,14828,61.5372,10579,3234,711,304,71.3448,21.8101,4.795,49.5347
30212,30,Veracruz,Santiago Sochiapa,9239,5095,55.1467,4022,740,154,179,78.9401,14.524,3.0226,64.4161
31001,31,Yucatán,Abala,5248,4705,89.6532,2776,1595,225,109,59.0011,33.9001,4.7821,25.101
31002,31,Yucatán,Acanceh,12757,10634,83.3582,7407,1376,1515,336,69.6539,12.9396,14.2468,55.4071
31003,31,Yucatán,Akil,8704,6781,77.9067,4965,1460,221,135,73.2193,21.5307,3.2591,51.6886
31004,31,Yucatán,Baca,4854,4278,88.1335,2907,651,637,83,67.9523,15.2174,14.8901,52.7349
31005,31,Yucatán,Bokoba,2042,1901,93.095,1223,579,81,18,64.3346,30.4577,4.2609,33.8769
31006,31,Yucatán,Buctzotz,7431,6297,84.7396,3884,2111,226,76,61.6802,33.5239,3.589,28.1563
31007,31,Yucatán,Cacalchen,6028,4941,81.9675,3303,1381,176,81,66.8488,27.9498,3.562,38.899
31008,31,Yucatán,Calotmul,3613,2596,71.8516,1409,1056,60,71,54.2758,40.678,2.3112,13.5978
31009,31,Yucatán,Cansahcab,3866,3267,84.5059,2402,652,155,58,73.5231,19.9571,4.7444,53.566
31010,31,Yucatán,Cantamayec,1973,1549,78.5099,1013,423,83,30,65.397,27.3079,5.3583,38.0891
31011,31,Yucatán,Celestun,6391,5449,85.2605,4114,989,220,126,75.5001,18.1501,4.0374,57.35
31012,31,Yucatán,Cenotillo,3263,2643,80.9991,1589,948,86,20,60.1211,35.8683,3.2539,24.2528
31013,31,Yucatán,Conkal,13232,10154,76.7382,4133,5231,592,198,40.7032,51.5166,5.8302,-10.8134
